"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019- 05- 13","791.00","790.25","790.50","780.50","0.37K","-0.75%"
"2019- 05- 10","797.00","800.25","804.00","795.25","0.71K","-0.41%"
"2019- 05- 09","800.25","810.00","810.50","795.25","0.68K","-1.72%"
"2019- 05- 08","814.25","819.25","820.25","812.75","1.99K","-0.43%"
"2019- 05- 07","817.75","815.00","821.75","815.00","2.56K","0.03%"
"2019- 05- 06","817.50","816.50","819.75","804.50","2.69K","-1.45%"
"2019- 05- 03","829.50","830.50","834.75","828.75","3.49K","-0.12%"
"2019- 05- 02","830.50","840.00","840.50","829.75","5.56K","-1.07%"
"2019- 05- 01","839.50","841.00","843.00","831.75","9.76K","-0.21%"
"2019- 04- 30","841.25","848.00","851.25","838.50","11.51K","-0.74%"
"2019- 04- 29","847.50","854.75","859.50","847.25","81.58K","-0.73%"
"2019- 04- 26","853.75","858.50","859.75","852.50","142.90K","-0.64%"
"2019- 04- 25","859.25","854.75","862.75","853.50","124.15K","0.47%"
"2019- 04- 24","855.25","862.00","865.25","854.50","87.64K","-0.78%"
"2019- 04- 23","862.00","877.00","878.75","860.75","168.39K","-1.71%"
"2019- 04- 22","877.00","881.50","883.25","876.25","80.53K","-0.43%"
"2019- 04- 19","880.75","880.75","880.75","880.75","","0.03%"
"2019- 04- 18","880.50","878.75","882.00","876.50","77.26K","0.17%"
"2019- 04- 17","879.00","887.75","890.50","878.50","105.53K","-1.01%"
"2019- 04- 16","888.00","898.25","899.00","886.25","115.19K","-1.20%"
"2019- 04- 15","898.75","895.00","902.00","894.75","105.41K","0.39%"
"2019- 04- 12","895.25","895.00","898.50","893.75","82.12K","0.00%"
"2019- 04- 11","895.25","901.25","904.00","893.50","98.64K","-0.75%"
"2019- 04- 10","902.00","898.75","903.75","897.25","110.70K","0.36%"
"2019- 04- 09","898.75","898.25","902.25","894.75","95.49K","0.00%"
"2019- 04- 08","898.75","899.00","903.50","898.00","113.48K","-0.03%"
"2019- 04- 05","899.00","904.50","904.75","896.25","102.77K","-0.83%"
"2019- 04- 04","906.50","898.25","907.25","897.00","112.22K","0.86%"
"2019- 04- 03","898.75","899.25","903.00","894.75","63.62K","-0.14%"
"2019- 04- 02","900.00","895.75","901.25","892.50","78.59K","0.50%"
"2019- 04- 01","895.50","884.00","899.00","883.75","116.29K","1.27%"
"2019- 03- 29","884.25","888.75","892.75","883.00","96.06K","-0.59%"
"2019- 03- 28","889.50","888.00","891.75","886.50","71.40K","0.23%"
"2019- 03- 27","887.50","900.25","900.75","886.00","108.41K","-1.47%"
"2019- 03- 26","900.75","905.50","907.50","899.50","64.16K","-0.63%"
"2019- 03- 25","906.50","904.50","908.25","901.50","62.22K","0.30%"
"2019- 03- 22","903.75","909.75","912.00","903.00","91.93K","-0.74%"
"2019- 03- 21","910.50","906.00","912.00","903.50","79.29K","0.50%"
"2019- 03- 20","906.00","902.75","906.50","899.25","73.22K","0.22%"
"2019- 03- 19","904.00","905.50","909.50","900.25","78.73K","-0.19%"
"2019- 03- 18","905.75","910.00","911.50","901.75","68.44K","-0.38%"
"2019- 03- 15","909.25","899.25","911.00","898.25","97.85K","2.22%"
"2019- 03- 14","889.50","901.12","906.12","895.62","0.15K","0.06%"
"2019- 03- 13","889.00","882.75","889.25","882.50","0.22K","0.48%"
"2019- 03- 12","884.75","880.50","885.00","880.25","0.24K","0.80%"
"2019- 03- 11","877.75","884.50","884.50","878.50","0.44K","-0.68%"
"2019- 03- 08","883.75","891.00","891.50","880.00","1.28K","-0.79%"
"2019- 03- 07","890.75","892.00","893.75","887.00","2.61K","0.11%"
"2019- 03- 06","889.75","900.50","903.50","889.50","2.10K","-1.28%"
"2019- 03- 05","901.25","904.75","904.75","896.75","3.34K","-0.22%"
"2019- 03- 04","903.25","901.25","912.25","901.25","4.17K","0.44%"
"2019- 03- 01","899.25","897.25","905.00","888.25","8.37K","0.19%"
"2019- 02- 28","897.50","903.00","905.25","897.00","13.01K","-0.66%"
"2019- 02- 27","903.50","903.00","910.00","900.75","69.36K","-0.03%"
"2019- 02- 26","903.75","910.00","910.75","899.00","88.70K","-0.88%"
"2019- 02- 25","911.75","918.00","921.00","910.25","108.51K","0.16%"
"2019- 02- 22","910.25","910.25","914.75","907.50","127.44K","-0.08%"
"2019- 02- 21","911.00","902.75","916.75","900.00","169.21K","0.94%"
"2019- 02- 20","902.50","902.00","905.00","893.25","132.17K","0.19%"
"2019- 02- 19","900.75","907.25","911.25","894.75","119.26K","-0.74%"
"2019- 02- 18","907.50","907.75","907.75","907.50","","-0.03%"
"2019- 02- 17","907.75","907.50","907.75","907.50","","0.03%"
"2019- 02- 15","907.50","905.25","909.75","901.25","113.61K","0.44%"
"2019- 02- 14","903.50","915.75","918.25","903.00","111.54K","-1.42%"
"2019- 02- 13","916.50","916.75","920.00","913.75","87.71K","-0.11%"
"2019- 02- 12","917.50","905.50","919.75","905.50","126.54K","1.38%"
"2019- 02- 11","905.00","914.75","918.75","903.50","124.10K","-1.04%"
"2019- 02- 08","914.50","913.00","918.00","908.00","134.65K","0.14%"
"2019- 02- 07","913.25","919.50","921.50","910.50","120.90K","-0.92%"
"2019- 02- 06","921.75","920.00","922.50","917.50","98.81K","0.16%"
"2019- 02- 05","920.25","917.75","921.00","913.50","83.11K","0.19%"
"2019- 02- 04","918.50","917.00","923.75","915.50","76.59K","0.08%"
"2019- 02- 01","917.75","921.00","931.25","917.00","168.14K","0.27%"
"2019- 01- 31","915.25","919.50","926.75","913.25","98.08K","-0.62%"
"2019- 01- 30","921.00","919.00","924.00","917.25","68.24K","0.22%"
"2019- 01- 29","919.00","921.75","922.25","916.75","86.95K","-0.46%"
"2019- 01- 28","923.25","923.50","925.00","915.75","69.62K","-0.22%"
"2019- 01- 25","925.25","915.75","926.25","913.00","103.76K","1.01%"
"2019- 01- 24","916.00","915.00","919.50","909.25","85.83K","0.11%"
"2019- 01- 23","915.00","911.00","918.25","910.50","72.12K","0.63%"
"2019- 01- 22","909.25","916.50","919.50","899.50","126.77K","-0.52%"
"2019- 01- 21","914.00","916.25","916.25","914.00","","-0.11%"
"2019- 01- 20","915.00","915.00","915.00","915.00","","-0.19%"
"2019- 01- 18","916.75","908.25","920.25","905.75","112.89K","0.99%"
"2019- 01- 17","907.75","895.50","912.00","894.25","103.13K","1.48%"
"2019- 01- 16","894.50","895.50","900.00","891.25","87.04K","0.14%"
"2019- 01- 15","893.25","904.25","908.00","892.50","107.77K","0.28%"
"2019- 01- 14","890.75","895.25","895.25","891.00","0.29K","-0.95%"
"2019- 01- 11","899.25","897.25","901.25","897.25","0.29K","0.42%"
"2019- 01- 10","895.50","908.00","911.25","894.75","1.09K","-1.76%"
"2019- 01- 09","911.50","905.50","913.75","905.25","2.76K","0.58%"
"2019- 01- 08","906.25","911.75","913.00","902.50","3.29K","-0.66%"
"2019- 01- 07","912.25","909.50","915.75","909.50","4.35K","0.30%"
"2019- 01- 04","909.50","898.25","910.00","898.25","6.57K","1.03%"
"2019- 01- 03","900.25","893.50","900.75","892.25","5.15K","0.61%"
"2019- 01- 02","894.75","881.50","897.75","880.75","8.39K","1.39%"
